ufb,usefulness,experience,numofrv,lenrv,dup,score
7,0.7,0,1,166,0,649
6,1,0,1,236,0,649
1,1,0,1,1959,0,649
3,0.75,0,1,792,0,650
1,1,0,1,592,0,650
1,0.5,0,1,235,0,650
27,0.9,0,1,2805,0,650
3,0.75,1165,2,784.5,1,650
0,0,0,1,482,0,651
6,0.666666667,0,2,657,1,651
12,0.571428571,0,1,367,0,651
12,1,0,1,470,0,651
0,0,0,2,171,1,651
1,1,0,1,490,0,651
0,0,0,1,2605,0,651
5,0.833333333,1230,2,467.5,1,652
13,0.565217391,0,1,662,0,652
3,1,0,1,540,0,652
1,1,0,1,352,0,652
3,0.136363636,745,2,724.5,1,652
2,1,1,1,348,0,653
0,0,0,1,136,0,653
5,0.416666667,0,1,298,0,653
5,0.454545455,174,5,582.5,1,653
5,1,519,2,492.5,1,653
44,1,0,1,1881,0,654
6,0.4,0,1,279,0,654
3,0.09375,0,1,220,0,654
2,0.25,0,1,236.5,0,655
3,1,0,1,684,0,655
3,1,0,2,366.5,1,655
0,0,0,1,45,0,655
26,0.52,0,1,668,0,656
12,0.571428571,0,1,60,0,656
11,1,0,1,2561,0,656
10,0.909090909,65,2,472,1,656
0,0,0,1,146,0,656
1,1,0,1,373,0,656
1,1,0,1,1189,0,657
1,1,0,1,449,0,657
1,1,0,1,1045,0,657
12,0.75,0,1,991,0,657
4,1,0,1,201,0,657
11,1,0,1,723,0,658
6,1,0,1,750,0,658
7,0.125,0,1,1491,0,658
2,1,0,1,596,0,658
27,0.931034483,0,1,601,0,658
4,0.571428571,0,1,956,0,658
10,1,0,1,1983,0,658
4,1,0,1,201,0,658
1,1,0,1,1829,0,658
1,0.1,0,1,317,0,659
0,0,0,1,618,0,659
22,1,71,4,732,1,659
7,1,0,1,1039,0,659
8,0.8,9,2,1307,1,659
18,1,0,1,407,0,659
0,0,0,1,397,0,659
5,1,1,2,368.5,1,659
3,1,0,1,1106,0,659
1,1,0,1,649,0,660
4,1,0,3,303.6666667,1,660
1,0.5,97,2,334,1,660
17,0.80952381,0,1,546,0,660
0,0,0,1,298,0,660
2,1,0,1,651,0,660
31,0.939393939,1523,3,513,1,660
3,1,0,1,676,0,661
1,1,0,1,245,0,661
2,0.25,1582,2,740.5,1,661
7,0.7,0,1,544,0,661
14,1,0,1,1066,0,661
11,1,0,1,496,0,661
5,0.714285714,38,4,4010.5,1,662
3,1,0,1,211,0,662
2,1,0,1,93,0,662
0,0,0,1,651,0,662
17,0.944444444,156,3,518.3333333,1,662
2,0.666666667,0,1,261,0,662
5,0.833333333,383,2,930,1,662
7,1,1013,2,125,1,663
29,0.966666667,0,1,1884,0,663
4,0.8,0,1,510,0,663
1,1,0,1,823,0,663
6,0.428571429,0,1,374,0,663
1,0.04,0,1,37,0,663
4,1,0,1,557,0,664
4,1,0,1,722,0,664
2,1,0,1,1624,0,664
1,0.25,0,1,879,0,664
6,1,0,1,1634,0,664
2,1,0,1,621,0,665
4,0.666666667,0,1,545,0,665
11,0.846153846,0,1,610,0,665
2,1,0,1,228,0,665
5,0.5,0,1,646,0,665
4,1,0,1,686,0,665
10,1,0,1,763,0,665
1,1,0,1,232,0,666
3,1,0,1,138,0,666
1,0.333333333,0,1,381,0,666
8,1,0,1,704,0,666
1,0.333333333,0,2,246.5,1,666
6,1,0,1,533,0,667
8,0.615384615,823,2,709,1,667
14,0.875,0,1,570,0,667
15,0.833333333,155,3,501,1,667
0,0,13,2,61.5,1,667
1,1,0,3,369,1,668
2,1,0,1,312,0,668
0,0,0,1,164,0,668
2,1,0,1,1349,0,668
3,1,0,1,141,0,668
15,0.75,0,2,537.5,1,668
10,0.909090909,0,1,352,0,668
3,0.6,0,3,287.3333333,1,669
8,0.615384615,0,1,1550,0,669
16,1,1134,2,446.5,1,669
0,0,0,1,445,0,669
3,0.75,0,1,868,0,670
1,1,0,1,326,0,670
2,1,0,1,702,0,670
0,0,0,1,236,0,670
9,1,0,1,589,0,670
5,1,0,1,735,0,671
2,0.5,0,1,242,0,671
4,1,0,1,1144,0,671
12,1,0,1,852,0,671
3,0.1875,0,1,630,0,671
17,0.85,679,5,1271.4,1,671
59,0.936507937,1385,6,1889.5,1,671
10,0.909090909,19,2,629,1,671
4,1,0,1,1058,0,671
12,0.666666667,0,3,240.6666667,1,672
1,0.5,0,1,92,0,672
9,1,0,1,479,0,672
2,1,0,1,1658,0,672
14,1,0,1,819,0,672
1,1,0,1,618,0,672
3,0.75,0,1,592,0,672
1,1,0,1,249,0,673
0,0,0,1,264,0,673
14,0.736842105,0,1,1561,0,673
0,0,0,1,72,0,673
2,0.666666667,5,2,984.5,1,673
20,0.166666667,7,1,1897.5,0,674
0,0,0,1,3879,0,674
2,1,0,1,374,0,674
9,0.692307692,21,2,899,1,674
4,1,0,1,711,0,674
2,1,0,1,271,0,674
4,0.5,0,1,2038,0,674
1,0.5,0,1,381,0,675
6,0.75,0,1,1255,0,675
6,0.857142857,0,1,479,0,675
1,1,0,1,97,0,675
1,1,5,2,279.5,1,675
15,0.9375,0,1,868,0,675
82,0.931818182,151,5,822.4,1,676
8,0.615384615,1656,2,298.5,1,676
2,0.4,0,1,678,0,676
4,0.8,0,1,327,0,677
3,0.75,0,1,527,0,677
13,0.317073171,0,1,959,0,677
1,1,0,1,988,0,677
7,1,0,1,1173,0,677
1,1,81,2,253.5,1,677
6,0.428571429,0,1,1305,0,677
6,0.083333333,33,2,1642,1,677
1,1,0,1,3838,0,678
1,0.25,155,2,832.5,1,678
6,0.75,0,1,476,0,678
1,1,0,1,396,0,678
3,0.428571429,0,1,120,0,678
0,0,0,1,990,0,678
0,0,0,1,352,0,679
0,0,0,1,1047,0,679
1,0.5,0,1,177,0,679
1,1,0,1,16,0,679
0,0,0,1,319,0,680
2,0.5,0,1,576,0,680
6,1,0,1,539,0,680
2,1,0,1,715,0,680
1,1,0,1,448,0,680
4,1,0,1,718,0,680
7,0.583333333,0,1,1276,0,680
24,0.6,0,5,169.2,1,680
15,0.9375,0,1,1139,0,680
27,1,0,1,887,0,680
3,0.75,0,1,421,0,681
8,0.8,0,1,2032,0,681
3,0.6,0,1,642,0,681
0,0,0,1,456,0,681
4,0.444444444,0,1,465,0,681
9,0.6,0,1,699,0,681
13,1,7,2,2662,1,682
32,0.603773585,380,2,1407,1,682
0,0,0,1,441,0,682
22,0.846153846,1,4,940.25,1,682
1,1,0,1,98,0,683
13,0.65,0,1,1407,0,683
7,0.875,156,2,258,1,683
3,0.6,0,1,600,0,683
0,0,0,1,493,0,683
9,0.818181818,1359,3,838.6666667,1,683
7,1,0,1,823,0,683
3,1,0,1,405,0,683
5,1,0,1,271,0,684
3,0.75,5,3,664,1,684
0,0,0,1,2395,0,684
5,0.192307692,13,2,303.5,1,684
2,1,0,1,335,0,685
15,1,0,1,522,0,685
6,0.857142857,0,1,545,0,686
15,0.9375,0,1,1120,0,686
1,1,0,1,660,0,686
0,0,0,1,686,0,686
8,1,0,2,170,1,686
17,0.894736842,332,2,1901,1,686
4,1,0,1,338,0,687
11,1,679,2,693.5,1,687
56,0.965517241,1761,3,890.3333333,1,687
4,0.181818182,0,1,1099,0,687
29,0.426470588,0,2,2300.5,1,687
2,0.4,0,1,38,0,687
0,0,0,1,606,0,688
5,0.3125,0,1,258,0,688
2,1,0,1,265,0,688
0,0,0,1,1142,0,689
9,0.9,18,2,784,1,689
0,0,0,1,539,0,689
0,0,0,1,424,0,689
1,1,0,1,659,0,689
2,1,435,2,937.5,1,690
14,0.666666667,0,1,866,0,690
0,0,0,1,113,0,690
3,1,0,1,305,0,690
8,0.8,0,3,1120,1,691
6,0.75,0,1,567,0,691
5,0.625,0,1,665,0,691
3,0.6,0,1,179,0,691
56,0.903225806,0,2,174.5,1,691
1,1,0,1,454,0,692
2,1,0,1,2885,0,692
10,0.909090909,0,1,98,0,692
6,0.75,0,1,1351,0,692
2,0.4,0,1,315,0,692
4,1,0,1,1316,0,692
3,0.375,0,2,408,1,692
2,1,0,1,232,0,692
25,1,0,2,712,1,693
13,1,0,1,492,0,693
1,0.5,0,1,854,0,693
0,0,0,1,345,0,693
18,0.9,974,2,460.5,1,693
1,1,0,1,349,0,693
11,0.44,169,2,1092,1,693
3,0.6,0,1,371,0,693
0,0,806,2,344.5,1,694
11,0.916666667,1087,3,523.6666667,1,694
4,0.8,0,2,358,1,694
2,0.666666667,0,1,1145,0,694
3,1,0,1,1483,0,694
59,0.967213115,0,1,919,0,694
6,0.545454545,0,1,244,0,694
3,1,0,1,842,0,694
21,0.875,0,1,300,0,695
5,1,0,1,336,0,695
1,0.066666667,0,1,1286,0,695
1,1,0,1,193,0,696
3,0.6,0,1,85,0,696
0,0,0,1,3557,0,696
8,0.533333333,0,1,661,0,696
13,0.928571429,136,2,665,1,696
1,1,0,1,2090,0,696
6,0.545454545,0,1,653,0,696
19,1,0,1,956,0,696
3,0.6,0,1,311,0,696
2,1,0,1,600,0,696
0,0,0,2,508.5,1,696
0,0,0,1,494,0,696
4,0.8,0,1,453,0,697
4,1,0,1,1620,0,697
4,1,0,1,107,0,697
1,1,0,1,257,0,697
1,0.5,0,1,242,0,697
7,0.777777778,0,2,691,1,698
3,1,0,1,577,0,698
77,0.9625,1014,6,1318,1,698
7,0.875,0,1,352,0,698
10,1,508,2,940,1,699
1,0.5,0,1,315,0,699
2,1,0,1,351,0,699
2,0.285714286,0,1,1005,0,699
3,0.75,0,2,609.5,1,699
4,1,81,2,496,1,700
1,0.083333333,0,1,776,0,700
3,1,0,1,495,0,700
5,1,0,1,1224,0,701
1,1,0,1,574,0,701
1,1,0,1,1472,0,701
4,1,0,1,325,0,701
9,0.818181818,0,1,328,0,701
2,0.5,0,1,314,0,701
3,1,0,1,214,0,701
2,1,0,1,1372,0,701
6,0.857142857,0,1,1527,0,701
1,1,0,1,569,0,701
5,0.555555556,311,2,480,1,701
5,1,0,1,491,0,701
2,1,0,1,377,0,701
3,0.75,0,1,563,0,702
3,0.333333333,0,1,934,0,702
26,0.896551724,10,3,775,1,702
10,1,0,1,1525,0,702
6,1,0,1,443,0,702
4,0.8,863,2,686,1,702
2,1,0,1,1021,0,702
4,0.666666667,89,4,1249.75,1,703
1,0.333333333,0,1,1158,0,703
2,0.2,0,1,1816,0,703
4,0.571428571,0,1,174,0,703
6,1,0,1,397,0,704
36,0.818181818,1851,6,671.1666667,1,704
7,1,0,1,563,0,704
2,0.666666667,0,1,628,0,705
4,0.285714286,0,1,539,0,705
5,1,0,1,1058,0,705
9,0.14516129,0,1,1137,0,705
2,0.333333333,131,5,85.6,1,705
6,1,0,1,312,0,707
6,0.857142857,0,1,607,0,707
3,1,0,1,371,0,707
57,0.7125,4,3,1009.333333,1,707
1,1,0,1,386,0,707
15,0.625,39,10,669.4,1,708
2,0.666666667,0,1,1125,0,708
6,1,0,1,2872,0,708
2,1,0,1,416,0,708
2,0.666666667,0,1,247,0,708
4,1,0,1,1263,0,708
0,0,0,1,525,0,709
1,1,0,1,692,0,709
1,1,0,1,734,0,709
13,1,0,7,758.5714286,1,709
0,0,0,1,87,0,709
6,0.857142857,0,1,1101,0,710
7,0.777777778,0,1,817,0,710
1,1,0,1,632,0,711
3,0.5,0,2,109.5,1,711
47,0.824561404,0,5,996.8,1,711
15,1,0,1,608,0,712
1,1,0,1,429,0,712
1,0.5,0,1,67,0,712
1,0.5,0,2,190.6666667,1,712
18,0.529411765,39,4,594.5,1,712
5,0.625,0,1,1696,0,712
1,1,0,1,335,0,713
17,1,0,1,572,0,713
2,0.5,0,3,357.6666667,1,713
2,0.666666667,0,1,947,0,713
3,0.75,0,1,508,0,713
5,1,1031,2,853.5,1,714
3,1,0,1,130,0,714
1,0.5,0,1,561,0,714
24,1,0,1,448,0,714
10,0.909090909,0,1,454,0,714
17,0.894736842,14,2,187,1,715
1,1,0,1,1,0,715
0,0,0,1,368,0,715
2,1,0,1,448,0,715
25,0.78125,0,3,465,1,715
0,0,0,1,221,0,715
5,0.833333333,0,1,3017,0,715
2,0.5,0,1,163,0,716
14,0.823529412,0,1,449,0,716
0,0,0,1,1467,0,716
24,0.96,0,1,536,0,716
4,1,0,1,1178,0,716
2,1,0,1,537,0,717
2,1,0,1,506,0,717
4,1,0,1,530,0,717
2,0.666666667,0,1,2061,0,718
18,0.782608696,13,4,552.75,1,718
6,0.75,0,1,373,0,718
15,0.833333333,0,1,1251,0,718
34,0.723404255,0,1,2934,0,718
9,1,0,1,498,0,718
4,0.25,0,1,231,0,718
1,1,0,1,332,0,719
1,1,0,1,972,0,719
1,1,0,1,136,0,719
0,0,0,1,195,0,719
5,1,0,1,222,0,719
5,1,0,1,853,0,719
5,1,0,1,559,0,720
1,1,0,1,2546,0,720
2,1,0,1,378,0,720
0,0,0,1,258,0,720
10,0.166666667,372,3,374,1,721
1,0.5,0,1,189,0,721
4,1,0,1,373,0,721
26,0.764705882,0,1,1212,0,721
1,1,0,1,419,0,722
4,0.307692308,5,3,209.3333333,1,722
2,1,0,1,135,0,723
2,1,0,1,269,0,723
2,0.666666667,215,2,670,1,723
1,1,0,1,367,0,723
10,1,0,1,836,0,723
3,1,0,1,202,0,723
12,1,0,1,820,0,723
7,1,0,3,417,1,723
20,0.833333333,0,1,1207,0,724
0,0,0,1,451,0,724
11,0.578947368,0,1,377,0,724
1,0.5,0,1,1021,0,724
1,0.5,0,1,253,0,724
1,1,0,1,391,0,725
9,0.75,0,2,213.5,1,725
1,0.066666667,0,1,897,0,725
20,0.833333333,0,1,721,0,725
2,1,0,1,547,0,726
7,0.636363636,0,1,46,0,726
1,1,0,1,417,0,726
7,0.583333333,0,1,2813,0,726
27,0.771428571,0,1,490,0,726
2,1,0,1,982,0,727
2,1,0,1,442,0,727
8,1,0,1,1030,0,727
1,1,0,1,680,0,727
3,1,0,1,286,0,727
12,1,0,1,209,0,727
30,0.167597765,19,2,1015,1,728
1,0.333333333,0,1,381,0,728
0,0,0,1,659,0,728
1,1,35,3,178.3333333,1,728
10,1,0,1,291,0,728
2,0.666666667,0,1,654,0,728
4,1,0,1,673,0,728
17,1,510,2,1141.5,1,728
2,1,0,1,634,0,728
3,0.75,0,1,671,0,729
10,0.476190476,0,1,957,0,729
3,0.5,0,1,373,0,729
1,1,0,1,1853,0,729
1,1,0,1,1411,0,729
2,1,1940,2,395,1,729
5,0.555555556,0,1,833,0,729
0,0,0,1,133,0,729
27,0.482142857,0,1,1968,0,730
3,1,0,1,1609,0,730
50,0.531914894,103,4,2256.25,1,730
0,0,0,1,972,0,731
5,0.294117647,0,1,146,0,731
7,0.777777778,0,1,319,0,731
0,0,0,1,450,0,731
2,0.5,0,1,2759,0,731
22,0.523809524,0,1,1038,0,732
2,1,0,1,577,0,732
4,1,0,1,403,0,732
11,0.611111111,41,3,1153.666667,1,732
7,0.875,1112,2,388,1,733
1,1,1653,3,480,1,733
4,0.8,0,1,1163,0,734
0,0,0,1,1135,0,734
7,0.538461538,0,1,516,0,734
21,1,0,1,540,0,734
1,0.25,0,1,107,0,734
5,0.833333333,0,1,1051,0,734
1,1,0,1,497,0,735
1,0.333333333,0,1,218,0,735
26,0.962962963,0,1,623,0,735
9,1,0,1,487,0,735
1,1,0,1,462,0,735
18,0.9,4,4,986,1,735
0,0,0,4,477.5,1,735
0,0,0,1,92,0,735
1,1,0,1,443,0,735
2,0.666666667,0,1,237,0,736
0,0,0,1,1060,0,736
7,0.538461538,0,1,542,0,736
2,0.105263158,0,1,86,0,737
3,0.057692308,0,1,457,0,737
7,0.333333333,0,1,5349,0,737
2,1,0,1,531,0,738
61,0.983870968,1687,4,1104.5,1,738
8,1,0,1,1711,0,738
10,0.666666667,405,2,425,1,738
14,1,0,1,220,0,738
3,0.375,0,1,600,0,738
6,0.75,0,2,128.5,1,738
2,0.5,0,1,412,0,738
1,0.083333333,0,1,189,0,738
0,0,0,1,1232,0,738
2,1,0,1,283,0,739
2,1,0,1,599,0,739
2,1,0,1,919,0,739
5,0.714285714,429,6,1089.5,1,739
0,0,0,1,232,0,740
4,1,0,1,575,0,740
0,0,0,1,186,0,740
0,0,0,1,152,0,740
3,1,0,1,341,0,740
0,0,0,1,531,0,740
1,0.5,0,1,591,0,741
0,0,0,1,775,0,741
3,1,0,1,507,0,741
3,1,0,1,748,0,741
3,1,0,1,319,0,742
1,1,0,1,197,0,742
3,0.5,0,1,657,0,742
30,0.9375,0,6,455,1,742
4,1,0,1,336,0,742
5,1,0,1,331,0,742
3,1,0,1,291,0,742
1,1,0,1,242,0,743
1,1,0,1,522,0,744
4,1,0,1,299,0,744
2,1,0,1,512,0,744
1,1,0,1,671,0,744
6,0.461538462,0,1,1085,0,744
3,1,0,1,504,0,744
2,1,0,1,392,0,744
15,0.9375,0,1,561,0,744
1,1,0,1,1107,0,745
14,0.777777778,1460,3,446,1,745
2,0.285714286,0,1,267,0,745
2,0.5,1567,3,707.25,1,745
2,1,212,2,799,1,745
1,0.111111111,0,1,284,0,745
26,0.962962963,0,1,369,0,745
4,0.8,0,1,340,0,745
8,0.727272727,0,2,438,1,745
6,0.461538462,0,1,1249,0,745
0,0,0,1,338,0,746
1,0.5,0,1,861,0,746
0,0,0,1,809,0,746
3,1,0,1,371,0,746
15,1,0,1,633,0,746
0,0,0,1,242,0,747
29,0.90625,1055,5,535,1,747
1,1,152,2,399.5,1,747
5,0.294117647,0,1,296,0,747
1,1,0,1,446,0,747
10,0.588235294,0,1,2523,0,747
23,0.605263158,78,2,1264.5,1,747
12,0.923076923,538,5,634.2,1,748
32,0.680851064,1097,12,475.5,1,748
7,1,0,1,1827,0,748
5,0.357142857,0,1,136,0,748
0,0,0,1,1075,0,748
5,0.833333333,0,1,463,0,748
2,0.5,0,1,620,0,748
3,1,0,2,895,1,748
7,1,0,1,1081,0,748
9,0.9,0,1,481,0,749
4,0.666666667,0,1,576,0,750
7,0.28,0,1,450,0,750
22,0.88,14,2,1546,1,750
1,1,0,1,227,0,750
1,1,0,1,462,0,750
1,0.5,0,1,359,0,751
8,1,0,1,135,0,752
2,1,0,1,392,0,752
6,0.545454545,0,1,207,0,752
8,0.888888889,583,2,662,1,753
0,0,0,1,767,0,753
12,0.923076923,1076,2,1517.5,1,753
31,0.525423729,0,1,596,0,753
5,0.625,0,1,1380,0,754
5,0.185185185,0,1,623,0,754
3,1,0,1,1155,0,754
28,0.875,0,1,613,0,755
1,1,0,1,265,0,755
36,0.837209302,72,8,498.5,1,755
3,0.5,0,1,130,0,756
10,1,0,1,485,0,756
3,0.75,0,1,879,0,756
9,0.473684211,0,1,575,0,756
22,0.88,26,6,1244.333333,1,757
2,0.666666667,736,2,696.5,1,757
5,1,0,1,636,0,757
1,0.5,0,1,395,0,757
19,0.76,1666,5,1025,1,757
4,1,0,1,1706,0,757
4,0.571428571,29,4,612.5,1,758
10,0.769230769,0,1,2371,0,758
36,1,364,2,502.5,1,758
1,0.5,0,1,576,0,758
0,0,0,1,271,0,758
8,0.470588235,0,1,611,0,758
2,0.333333333,0,1,1062,0,759
16,0.666666667,0,1,382,0,759
3,0.5,0,1,517,0,759
1,1,0,1,348,0,759
9,1,0,1,571,0,759
1,1,0,1,298,0,760
3,0.428571429,0,1,412,0,760
4,1,0,1,458,0,760
0,0,0,1,380,0,760
4,0.666666667,0,1,698,0,760
1,1,0,1,396,0,760
11,0.47826087,0,1,1788,0,760
26,0.787878788,0,1,2440,0,760
1,0.333333333,0,1,373,0,761
6,1,100,2,1100.5,1,761
4,0.2,0,1,786,0,761
2,0.666666667,0,1,194,0,761
3,0.75,0,1,515,0,761
0,0,0,1,612,0,762
2,1,0,1,530,0,762
5,0.5,0,1,363,0,762
0,0,0,1,374,0,762
11,1,143,2,386.5,1,762
2,1,237,2,621,1,762
4,1,0,1,1373,0,763
27,0.794117647,0,1,915,0,763
1,0.125,0,1,83,0,763
4,1,0,1,275,0,763
16,1,0,1,921,0,763
0,0,0,1,437,0,763
4,0.5,0,1,165,0,763
2,0.222222222,617,2,268.5,1,763
3,0.6,0,1,744,0,763
10,0.714285714,41,2,386,1,763
17,0.944444444,0,1,1495,0,764
53,0.946428571,2070,3,660,1,764
7,1,0,1,582,0,765
5,1,0,1,5040,0,765
19,0.791666667,0,1,1474,0,765
5,0.714285714,0,1,369,0,765
0,0,0,1,720,0,765
6,1,0,1,1812,0,766
1,0.5,0,1,642,0,766
4,1,0,1,140,0,766
20,0.909090909,1281,2,1046,1,767
4,1,256,2,423,1,767
23,0.851851852,0,1,3696,0,767
4,0.8,1385,3,889,1,767
4,1,0,1,181,0,767
7,1,0,1,477,0,768
0,0,0,1,279,0,768
1,1,0,1,496,0,769
4,0.0625,0,1,206,0,769
6,0.545454545,0,1,619,0,769
2,0.4,0,1,1179,0,769
10,1,0,1,2364,0,769
20,0.952380952,0,1,998,0,770
20,0.909090909,73,4,2425.5,1,770
21,0.567567568,5,4,246.125,1,770
4,0.5,0,1,554.5,0,770
4,0.8,0,1,220,0,771
11,0.733333333,0,1,432,0,771
4,0.8,0,1,386,0,771
1,0.5,118,2,520.5,1,771
4,0.8,0,1,543,0,771
3,0.6,0,1,174,0,772
1,1,0,1,348,0,772
1,1,0,1,1496,0,772
4,0.307692308,0,2,107.5,1,772
71,0.922077922,0,1,636,0,773
13,0.8125,0,1,977,0,773
4,0.8,0,1,1149,0,773
0,0,0,1,180,0,774
3,0.75,0,1,514,0,774
30,0.909090909,5,2,903,1,774
1,0.333333333,170,2,550,1,774
3,0.5,0,1,623,0,774
4,0.8,0,1,1615,0,774
0,0,0,1,1072,0,775
7,0.7,220,4,1206.5,1,775
1,1,0,1,422.25,0,775
3,0.5,0,1,329,0,776
5,1,0,1,550,0,776
14,0.56,0,1,569,0,776
5,1,749,6,879.6666667,1,776
3,1,0,1,643,0,776
1,1,0,1,426,0,777
4,1,0,1,742,0,777
13,0.928571429,265,2,1413.5,1,777
1,1,0,1,428,0,778
12,1,0,1,326,0,778
60,0.923076923,0,3,549,1,778
0,0,0,1,2323,0,779
2,0.166666667,0,1,475,0,779
20,1,0,2,900,1,780
4,0.8,16,3,1668.666667,1,780
3,0.75,605,3,612,1,781
1,1,0,1,490,0,782
0,0,0,1,331,0,782
3,1,0,1,319,0,782
10,0.909090909,407,2,381.5,1,783
2,1,0,1,332,0,783
1,1,0,1,388,0,784
9,0.75,0,1,289,0,784
60,0.576923077,0,1,1594,0,784
8,0.888888889,0,1,276,0,785
10,0.625,0,1,599,0,785
16,0.8,0,2,970.5,1,785
3,1,0,1,301,0,785
13,1,13,2,674.5,1,785
27,0.9,285,3,913.3333333,1,785
1,1,0,1,449,0,786
1,1,0,1,926,0,786
2,1,0,1,953,0,786
2,0.666666667,0,1,863,0,786
5,1,48,2,1564.5,1,786
18,0.642857143,0,1,314,0,786
1,1,0,1,227,0,787
0,0,0,1,176,0,787
14,0.56,219,2,183,1,788
14,0.933333333,0,1,889,0,788
2,0.666666667,0,1,278,0,788
3,0.75,0,1,724,0,788
2,1,0,1,2508,0,788
11,0.333333333,0,1,166,0,788
1,0.333333333,0,1,507,0,789
1,1,0,1,426,0,789
1,0.5,0,1,293,0,789
16,1,0,1,478,0,789
1,1,0,1,632,0,789
0,0,0,1,745,0,789
3,1,0,1,672,0,790
1,1,0,1,338,0,790
18,1,535,2,630.5,1,790
1,1,0,1,780,0,790
2,1,0,1,342,0,790
4,0.8,0,1,596,0,791
1,1,0,1,499,0,791
2,0.5,0,1,463,0,792
1,1,0,1,1625,0,792
8,0.8,0,1,320,0,792
11,0.916666667,0,1,376,0,792
1,1,0,1,629,0,792
27,0.613636364,482,2,825,1,793
1,1,0,1,589,0,793
2,0.666666667,0,1,816,0,793
0,0,0,1,475,0,793
18,0.6,0,1,2474,0,794
2,1,0,1,504,0,794
7,1,0,1,1543,0,794
3,0.428571429,0,1,240,0,794
41,0.706896552,646,5,446.8,1,795
6,0.857142857,0,1,593,0,795
1,1,0,1,610,0,796
15,1,0,1,848,0,796
3,0.5,0,1,1555,0,796
2,0.2,0,1,34,0,796
0,0,0,1,217,0,796
5,0.714285714,1300,6,786.3333333,1,796
0,0,0,1,944,0,796
1,0.166666667,188,3,1112,1,797
7,0.318181818,0,1,571,0,797
47,0.87037037,645,7,2621.285714,1,798
14,1,0,1,204,0,798
1,1,0,1,2002,0,798
22,0.916666667,0,1,918,0,798
0,0,0,1,886,0,799
3,1,0,1,553,0,799
23,0.676470588,0,1,1008,0,799
0,0,14,2,248.5,1,799
1,1,0,1,1335,0,799
3,0.166666667,204,5,539,1,799
8,1,0,1,288,0,800
0,0,0,1,125,0,800
1,0.5,0,1,274,0,800
1,1,0,1,853,0,801
14,0.823529412,0,1,267,0,801
1,1,10,4,219.4,1,801
3,1,0,1,257,0,801
7,0.318181818,73,2,1041,1,801
8,0.615384615,0,1,980,0,802
8,0.888888889,259,1,228,0,802
1,0.125,0,3,77.66666667,1,802
5,1,0,1,2923,0,802
22,0.611111111,608,2,850,1,802
1,1,0,1,705,0,803
1,1,0,1,1202,0,803
9,0.473684211,0,1,1274,0,803
6,1,0,3,392,1,803
1,1,0,1,216,0,804
28,0.965517241,133,4,424.5,1,804
1,1,0,1,899,0,804
1,1,0,1,1210,0,804
14,0.736842105,879,3,1385,1,804
1,1,0,1,130,0,804
12,0.923076923,0,1,537,0,805
5,0.238095238,0,1,421,0,805
8,0.727272727,284,5,915.4,1,805
18,1,0,1,1743,0,805
5,0.555555556,84,3,312.3333333,1,805
29,0.707317073,0,1,1113,0,805
0,0,0,1,69,0,805
0,0,0,1,257,0,806
5,1,902,4,258.5,1,806
40,0.833333333,1141,4,1388.5,1,806
6,1,0,1,498,0,806
4,0.666666667,0,1,171,0,807
5,1,0,1,901,0,807
2,1,0,1,608,0,807
6,0.857142857,0,2,977,1,807
3,1,0,1,239,0,807
1,0.5,128,2,672.5,1,807
1,0.5,0,1,694,0,807
5,1,0,1,1413,0,807
3,1,0,1,444,0,807
19,0.826086957,0,1,3183,0,808
1,1,0,1,2882,0,808
1,0.5,0,1,376,0,808
0,0,0,1,305,0,808
2,1,0,2,287.5,1,808
18,1,0,1,276,0,808
1,1,0,1,345,0,808
2,1,0,1,457,0,808
2,1,0,1,336,0,808
6,0.461538462,4,2,503.3333333,1,809
1,0.5,0,2,444.5,1,809
1,1,0,1,538,0,809
4,0.666666667,0,1,368,0,809
0,0,0,1,413,0,809
6,1,0,1,413,0,809
4,0.666666667,0,1,158,0,810
7,1,0,1,627,0,810
4,0.333333333,0,1,1148,0,810
3,0.6,0,2,443.5,1,810
9,0.9,0,1,338,0,810
2,0.666666667,0,1,393,0,811
2,1,0,1,382,0,811
2,1,0,1,1101,0,811
1,1,0,1,313,0,811
11,0.846153846,0,2,217.5,1,811
9,0.5625,1458,2,2406.5,1,811
0,0,0,1,110,0,812
1,1,0,1,194,0,812
0,0,0,1,861,0,812
10,0.625,0,1,539,0,812
3,0.75,2,2,676,1,813
6,0.857142857,0,1,1737,0,813
31,0.756097561,36,6,880.8333333,1,814
1,1,0,1,775,0,814
2,0.666666667,0,1,274,0,814
3,0.75,0,1,1403,0,814
0,0,0,1,403,0,814
6,0.545454545,0,1,720,0,814
210,0.985915493,529,4,1852.5,1,815
1,0.142857143,0,1,320,0,815
1,0.03030303,0,1,484,0,815
1,1,0,1,2071,0,815
2,1,0,1,649,0,815
1,0.5,0,1,827,0,816
128,0.901408451,0,1,429,0,816
1,0.5,0,1,482,0,816
0,0,0,1,416,0,817
1,1,0,1,181,0,817
1,1,0,1,1981,0,817
3,0.375,0,1,948,0,817
10,0.833333333,24,3,886,1,817
2,0.666666667,0,1,356,0,817
60,0.952380952,0,1,1208,0,817
0,0,0,1,124,0,818
10,1,0,1,235,0,818
5,1,0,1,1435,0,819
7,1,0,2,358.5,1,819
11,1,41,2,1342,1,819
2,1,0,1,411,0,819
